
 3-7-2016 1:43 min - slx01,1,2,3,4,5,6,7
 5-7-2016 16:15:59 - "slx01,01,00300,00000,00000,0.93,0,0
 5-7-2016 16:16:7 - "slx01,01,00300,00000,00000,0.93,0,0
 5-7-2016 16:16:15 - "slx01,02,00100,00000,00000,0.93,0,0
 5-7-2016 16:16:24 - "slx01,02,00100,00000,00000,0.93,0,0
 5-7-2016 16:16:33 - "slx01,02,00100,00000,00000,0.91,0,0
 5-7-2016 16:16:41 - "slx01,03,00100,00000,00000,0.94,0,0
 5-7-2016 16:16:51 - "slx01,03,00100,00000,00000,0.93,0,0
 5-7-2016 16:16:59 - "slx01,03,00100,00000,00000,0.94,0,0
 5-7-2016 16:17:9 - "slx01,03,00100,00000,00000,0.93,0,0
 5-7-2016 16:17:17 - "slx01,00,00100,00000,00000,0.93,0,0
 5-7-2016 16:17:25 - "slx01,00,00100,00000,00000,0.93,0,0
 5-7-2016 16:17:34 - "slx01,00,00100,00000,00000,0.91,0,0
 5-7-2016 16:17:42 - "slx01,01,00100,00000,00000,0.92,0,0
 5-7-2016 16:17:50 - "slx01,01,00100,00000,00000,0.91,0,0
 5-7-2016 16:17:59 - "slx01,01,00100,00000,00000,0.93,0,0
 5-7-2016 16:18:7 - "slx01,02,00100,00000,00000,0.92,0,0
 5-7-2016 16:18:15 - "slx01,02,00100,00000,00000,0.91,0,0
 5-7-2016 16:18:24 - "slx01,02,00100,00000,00000,0.92,0,0
 5-7-2016 16:18:32 - "slx01,02,00100,00000,00000,0.92,0,0
 5-7-2016 16:37:12 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:12 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:14 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:14 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:16 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:16 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:19 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:19 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:42 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:42 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:44 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:44 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:46 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:46 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:49 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:49 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:51 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:51 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:53 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:53 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:55 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:56 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:37:58 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:37:58 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:0 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:0 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:2 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:2 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:5 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:5 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:7 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:7 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:9 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:9 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:12 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:12 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:14 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:14 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:23 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:23 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:25 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:25 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:27 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:27 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:30 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:30 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:32 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:32 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:34 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:34 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:37 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:37 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:39 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:39 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:41 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:41 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:44 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:44 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:46 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:46 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:48 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:48 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:51 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:51 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:53 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:53 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:38:55 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:38:55 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:30 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:30 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:33 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:33 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:35 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:35 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:37 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:37 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:40 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:40 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:42 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:42 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:44 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:44 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:46 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:47 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:49 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:49 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:51 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:51 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:53 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:53 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:56 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:56 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:39:58 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:39:58 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:0 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:0 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:3 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:3 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:5 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:5 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:7 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:7 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:10 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:10 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:12 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:12 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:14 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:14 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:17 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:17 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:19 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:19 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:21 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:21 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:23 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:24 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:26 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:26 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:50 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:50 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:53 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:53 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:55 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:55 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:40:57 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:40:57 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:41:0 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:41:0 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:41:44 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:41:44 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:41:46 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:41:46 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:41:49 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:41:49 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:41:51 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:41:51 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:41:53 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:41:53 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:41:56 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:41:56 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:41:58 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:41:58 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:42:0 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:42:0 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:42:3 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:42:3 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:42:5 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:42:5 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:42:47 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:42:47 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:42:49 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:42:49 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:26 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:26 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:28 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:28 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:31 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:31 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:34 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:34 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:36 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:36 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:39 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:39 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:41 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:41 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:43 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:43 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:52 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:52 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:54 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:55 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:57 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:57 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:43:59 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:43:59 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:44:1 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:44:1 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:44:4 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:44:4 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:44:6 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:44:6 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:44:8 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:44:8 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:44:36 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:44:36 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:44:39 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:44:39 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:44:41 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:44:41 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:44:43 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:44:43 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:44:46 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:44:46 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:45:26 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:45:26 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:45:38 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:45:38 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:45:40 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:45:40 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:45:58 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:45:58 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:46:0 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:46:0 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:46:3 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:46:3 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:46:30 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:46:30 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:46:32 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:46:32 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:46:34 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:46:34 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:46:37 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:46:37 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:46:39 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:46:39 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:47:3 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:47:3 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:47:5 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:47:5 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:47:8 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:47:8 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:47:10 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:47:10 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:47:12 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:47:12 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:47:15 - slx01,1,2,3,4,5,0,7
 5-7-2016 16:47:15 - slx03,1,2,3,4,5,0,7
 5-7-2016 16:51:21 - "slx01,00,00300,00000,00000,0.93,0,0
 5-7-2016 16:51:28 - "slx03,03,01485,01084,01085,1.23,0,0
 5-7-2016 16:51:30 - "slx01,01,00300,00000,00000,0.94,0,0
 5-7-2016 16:51:36 - "slx03,00,01485,01085,01085,1.21,0,0
 5-7-2016 16:51:38 - "slx01,01,00300,00000,00000,0.93,0,0
 5-7-2016 16:51:44 - "slx03,01,01485,01085,01085,1.22,0,0
 5-7-2016 16:52:3 - "slx01,02,00300,00000,00000,0.93,0,0
 5-7-2016 16:52:9 - "slx03,03,01485,01084,01085,1.25,0,0
 5-7-2016 16:53:43 - "slx01,01,00300,00000,00000,0.91,0,0
 5-7-2016 16:53:49 - "slx03,01,01485,01085,01085,1.26,0,0
 5-7-2016 16:54:14 - "slx01,02,00300,00000,00000,0.92,0,0
 5-7-2016 16:54:20 - "slx03,01,01485,01085,01085,1.25,0,0
 5-7-2016 16:54:31 - "slx01,03,00300,00000,00000,0.91,0,0
 5-7-2016 16:54:37 - "slx03,02,01485,01084,01085,1.26,0,0
 5-7-2016 16:54:39 - "slx01,03,00300,00000,00000,0.92,0,0
 5-7-2016 16:54:45 - "slx03,03,01485,01085,01085,1.25,0,0
 5-7-2016 16:54:49 - "slx01,03,00300,00000,00000,0.93,0,0
 5-7-2016 16:54:55 - "slx03,00,01485,01084,01085,1.22,0,0
 5-7-2016 16:54:58 - "slx01,00,00300,00000,00000,0.91,0,0
 5-7-2016 16:55:4 - "slx03,01,01485,01085,01085,1.25,0,0
 5-7-2016 16:55:6 - "slx01,00,00300,00000,00000,0.92,0,0
 5-7-2016 16:55:12 - "slx03,02,01485,01085,01085,1.22,0,0
 5-7-2016 16:55:15 - "slx01,00,00300,00000,00000,0.92,0,0
 5-7-2016 16:55:21 - "slx03,03,01485,01085,01085,1.22,0,0
 5-7-2016 16:56:15 - "slx01,02,00100,00000,00000,0.92,0,0
 5-7-2016 16:56:21 - "slx03,01,01485,01084,01085,1.25,0,0
 5-7-2016 16:56:23 - "slx01,03,00100,00000,00000,0.92,0,0
 5-7-2016 16:56:29 - "slx03,02,01485,01085,01085,1.24,0,0
 5-7-2016 16:56:31 - "slx01,03,00100,00000,00000,0.93,0,0
 5-7-2016 16:56:38 - "slx03,03,01485,01085,01085,1.22,0,0
 5-7-2016 16:56:40 - "slx01,03,00100,00000,00000,0.92,0,0
 5-7-2016 16:56:46 - "slx03,03,01485,01085,01085,1.24,0,0
 5-7-2016 16:56:48 - "slx01,03,00100,00000,00000,0.91,0,0
 5-7-2016 16:56:54 - "slx03,00,01485,01085,01085,1.22,0,0
 5-7-2016 16:56:57 - "slx01,00,00100,00000,00000,0.92,0,0
 5-7-2016 16:57:3 - "slx03,01,01485,01085,01085,1.27,0,0
 5-7-2016 16:57:5 - "slx01,00,00100,00000,00000,0.92,0,0
 5-7-2016 16:58:48 - "slx01,00,00100,00000,00000,0.90,0,0
 5-7-2016 16:58:54 - "slx03,01,01485,01085,01085,1.25,0,0
 5-7-2016 16:58:57 - "slx01,00,00100,00000,00000,0.92,0,0
 5-7-2016 16:59:3 - "slx03,02,01485,01085,01085,1.24,0,0
 5-7-2016 16:59:5 - "slx01,00,00100,00000,00000,0.90,0,0
 5-7-2016 17:0:28 - "slx01,03,00100,00000,00000,0.92,0,0
 5-7-2016 17:0:34 - "slx03,03,01485,01085,01085,1.25,0,0
 5-7-2016 17:0:36 - "slx01,03,00100,00000,00000,0.93,0,0
 5-7-2016 17:1:52 - "slx01,02,00100,00000,00000,0.91,0,0
 5-7-2016 17:1:58 - "slx03,03,01485,01085,01085,1.26,0,0
 5-7-2016 17:2:1 - "slx01,02,00100,00000,00000,0.94,0,0
 5-7-2016 17:2:7 - "slx03,00,01485,01085,01085,1.23,0,0
 5-7-2016 17:2:9 - "slx01,02,00100,00000,00000,0.92,0,0
 5-7-2016 17:2:15 - "slx03,01,01485,01084,01085,1.25,0,0
 5-7-2016 17:2:18 - "slx01,03,00100,00000,00000,0.91,0,0
 5-7-2016 17:2:45 - "slx01,00,00100,00000,00000,0.92,0,0
 5-7-2016 17:2:51 - "slx03,01,01485,01084,01085,1.26,0,0
 5-7-2016 17:2:53 - "slx01,00,00100,00000,00000,0.90,0,0
 5-7-2016 17:3:0 - "slx03,02,01485,01084,01085,1.26,0,0
 5-7-2016 17:3:2 - "slx01,00,00100,00000,00000,0.91,0,0
 5-7-2016 17:3:8 - "slx03,03,01485,01085,01085,1.24,0,0
 5-7-2016 17:3:10 - "slx01,00,00100,00000,00000,0.93,0,0
 5-7-2016 17:3:16 - "slx03,03,01485,01085,01085,1.22,0,0
 5-7-2016 17:3:19 - "slx01,01,00100,00000,00000,0.90,0,0
 5-7-2016 17:3:25 - "slx03,00,01485,01085,01085,1.21,0,0
 5-7-2016 17:3:27 - "slx01,01,00100,00000,00000,0.93,0,0
 5-7-2016 17:3:34 - "slx03,00,01485,01085,01085,1.23,0,0
 5-7-2016 17:3:36 - "slx01,01,00100,00000,00000,0.93,0,0
 5-7-2016 17:3:42 - "slx03,01,01485,01085,01085,1.23,0,0
 5-7-2016 17:3:44 - "slx01,02,00100,00000,00000,0.93,0,0
 5-7-2016 17:3:51 - "slx03,03,01485,01085,01085,1.25,0,0
 5-7-2016 17:3:53 - "slx01,02,00100,00000,00000,0.92,0,0
 5-7-2016 17:3:59 - "slx03,00,01485,01085,01085,1.22,0,0
 5-7-2016 17:4:1 - "slx01,02,00100,00000,00000,0.93,0,0
 5-7-2016 18:14:56 - "slx01,02,00100,00000,00000,0.92,0,0
 5-7-2016 18:15:39 - "slx01,03,00100,00000,00000,0.92,0,0
 5-7-2016 18:15:45 - "slx03,03,01485,01085,01085,1.25,0,0
 5-7-2016 18:15:48 - "slx01,00,00100,00000,00000,0.93,0,0
 5-7-2016 18:15:54 - "slx03,00,01485,01085,01085,1.40,0,0
 5-7-2016 18:15:56 - "slx01,00,00100,00000,00000,0.91,0,0
 5-7-2016 18:16:2 - "slx03,01,01485,01084,01085,2.01,0,1
 5-7-2016 18:16:4 - "slx01,00,00100,00000,00000,0.92,0,0
 5-7-2016 18:16:11 - "slx03,01,01485,01084,01085,2.02,10,1
 5-7-2016 18:16:13 - "slx01,00,00100,00000,00000,0.92,0,0
 5-7-2016 18:16:19 - "slx03,02,01485,01085,01085,1.98,20,1
 5-7-2016 18:16:21 - "slx01,01,00100,00000,00000,0.93,0,0
 5-7-2016 18:16:27 - "slx03,03,01485,01085,01085,2.00,25,1
 5-7-2016 18:16:30 - "slx01,01,00100,00000,00000,0.94,0,0
 5-7-2016 18:16:36 - "slx03,00,01485,01084,01085,2.01,35,1
 5-7-2016 18:16:38 - "slx01,01,00100,00000,00000,0.91,0,0
 5-7-2016 18:16:44 - "slx03,01,01485,01085,01085,2.00,44,1
 5-7-2016 18:16:47 - "slx01,02,00100,00000,00000,0.93,0,0
 5-7-2016 18:16:53 - "slx03,02,01485,01084,01085,2.00,54,1
 5-7-2016 18:16:55 - "slx01,02,00100,00000,00000,0.93,0,0
 5-7-2016 18:17:1 - "slx03,03,01485,01085,01085,1.99,59,1
 5-7-2016 18:17:4 - "slx01,02,00100,00000,00000,0.93,0,0
 5-7-2016 18:17:10 - "slx03,03,01485,01085,01085,1.99,69,1
 5-7-2016 18:17:12 - "slx01,02,00100,00000,00000,0.91,0,0
 5-7-2016 18:17:18 - "slx03,00,01485,01085,01085,1.46,0,0
 5-7-2016 18:17:20 - "slx01,03,00100,00000,00000,0.92,0,0
 5-7-2016 18:17:28 - "slx03,01,01485,01085,01085,1.48,0,0
 5-7-2016 18:17:30 - "slx01,03,00100,00000,00000,0.94,0,0
 5-7-2016 18:17:36 - "slx03,02,01485,01085,01085,1.45,0,0
 5-7-2016 18:17:39 - "slx01,03,00100,00000,00000,0.92,0,0
 5-7-2016 18:17:46 - "slx03,03,01485,01085,01085,1.45,0,0
 5-7-2016 18:17:48 - "slx01,00,00100,00000,00000,0.93,0,0
 5-7-2016 18:17:54 - "slx03,00,01485,01085,01085,1.47,0,0
 5-7-2016 18:17:56 - "slx01,00,00100,00000,00000,0.93,0,0
 5-7-2016 18:18:3 - "slx03,01,01485,01084,01085,1.49,0,0
 5-7-2016 18:18:5 - "slx01,00,00100,00000,00000,0.92,0,0
 5-7-2016 18:18:11 - "slx03,02,01485,01085,01085,1.48,0,0
 5-7-2016 18:18:13 - "slx01,01,00100,00000,00000,0.92,0,0
 5-7-2016 18:18:19 - "slx03,03,01485,01085,01085,1.47,0,0
 5-7-2016 18:18:22 - "slx01,01,00100,00000,00000,0.92,0,0
 5-7-2016 18:18:28 - "slx03,03,01485,01085,01085,1.49,0,0
 5-7-2016 18:18:30 - "slx01,01,00100,00000,00000,0.92,0,0
 5-7-2016 18:18:36 - "slx03,00,01485,01085,01085,1.30,0,0
 5-7-2016 18:18:39 - "slx01,01,00100,00000,00000,0.91,0,0
 5-7-2016 18:18:45 - "slx03,01,01485,01084,01085,2.10,5,1
 5-7-2016 18:18:47 - "slx01,02,00100,00000,00000,0.92,0,0
 5-7-2016 18:18:53 - "slx03,02,01485,01084,01085,2.10,15,1
 5-7-2016 18:18:56 - "slx01,02,00100,00000,00000,0.93,0,0
 5-7-2016 18:19:2 - "slx03,03,01485,01085,01085,2.11,25,1
 5-7-2016 18:19:5 - "slx01,02,00100,00000,00000,0.92,0,0
 5-7-2016 18:19:14 - "slx01,03,00100,00000,00000,0.93,0,0
 5-7-2016 18:19:20 - "slx03,01,01485,01085,01085,2.11,40,1
 5-7-2016 18:19:22 - "slx01,03,00100,00000,00000,0.93,0,0
 5-7-2016 18:19:28 - "slx03,02,01485,01085,01085,1.14,0,0
 5-7-2016 18:19:31 - "slx01,03,00100,00000,00000,0.92,0,0
 5-7-2016 18:19:37 - "slx03,03,01485,01085,01085,1.15,0,0
 5-7-2016 18:19:39 - "slx01,03,00100,00000,00000,0.94,0,0
 5-7-2016 18:19:45 - "slx03,03,01485,01085,01085,1.15,0,0
 5-7-2016 18:19:48 - "slx01,00,00100,00000,00000,0.91,0,0
 5-7-2016 18:19:54 - "slx03,00,01485,01085,01085,1.13,0,0
 5-7-2016 18:19:56 - "slx01,00,00100,00000,00000,0.92,0,0
 5-7-2016 18:20:2 - "slx03,01,01485,01085,01085,1.17,0,0
 5-7-2016 18:20:5 - "slx01,00,00100,00000,00000,0.92,0,0
 5-7-2016 18:20:11 - "slx03,02,01485,01085,01085,1.65,0,0
 5-7-2016 18:20:13 - "slx01,01,00100,00000,00000,0.93,0,0
 5-7-2016 18:20:19 - "slx03,03,01485,01084,01085,2.19,0,1
 5-7-2016 18:20:22 - "slx01,01,00100,00000,00000,0.93,0,0
 5-7-2016 18:20:28 - "slx03,00,01485,01085,01085,2.21,11,1
 5-7-2016 18:20:30 - "slx01,01,00100,00000,00000,0.92,0,0
 5-7-2016 18:20:36 - "slx03,01,01485,01085,01085,2.19,21,1
 5-7-2016 18:20:38 - "slx01,01,00100,00000,00000,0.93,0,0
 5-7-2016 18:20:45 - "slx03,01,01485,01085,01085,2.21,25,1
 5-7-2016 18:20:47 - "slx01,02,00100,00000,00000,0.91,0,0
 5-7-2016 18:20:53 - "slx03,02,01485,01085,01085,2.20,35,1
 5-7-2016 18:20:55 - "slx01,02,00100,00000,00000,0.94,0,0
